Population_Members,Peak_Flow (CFS),Total_Runoff_Volume (1000*CF),Total_Costs $,Social_Context_Score,MultiObjectiveRating,,
member52QQEA2gen5,363.155,3782.0898,22908098.46,8551.972864,3.496657511,,
memberSSM5JPQgen4,370.813,3880.8342,20393539.25,8552.215555,3.547730384,,
childBNTUQHSgen10,361.797,3734.145,24648862.28,8561.226749,3.479719306,,
childJCAT619gen5,368.635,3879.3132,22225001.29,8563.752356,3.540996115,,
childZSUKPVIgen11,370.4055,3750.7419,24591669.09,8574.274888,3.511940905,,
memberAPYLWC6gen11,378.054,3875.427,20308508.9,8577.575043,3.570209744,,
memberKQOZL08gen17,377.033,3927.1797,21049874.52,8580.398425,3.581261592,,
memberWQU8IM7gen10,375.8295,3889.1025,21324348.6,8585.501318,3.567312252,,
childNVN0MO8gen2,368.15,3745.5156,24386713.82,8596.987852,3.504468027,,
childLJ28ZTWgen8,371.1765,3808.5633,22176505.35,8601.554144,3.531419972,,
childAS9KFJOgen2,374.735,3838.806,24094361.1,8614.16993,3.551459223,,
memberXORSAIRgen5,378.054,3875.427,22481567.21,8615.202478,3.571950851,,
childIYZ60UVgen1,354.5825,3798.8559,22860451.11,8627.336768,3.47775161,,
memberJJW7H6Xgen4,377.033,3927.1797,24551359.27,8645.343026,3.584266726,,
childIHETGRRgen10,359.933,3743.5797,24760516.31,8652.074528,3.480634876,,
child4FCML3Ggen12,364.6265,3752.8839,24531677.18,8664.999214,3.498541228,,
memberME3SJ1Agen13,377.033,3927.1797,24230925.42,8673.65041,3.585576573,,
childKH0Z1GXgen9,367.571,3780.8298,23701113.05,8678.972577,3.516084192,,
childSNNA279gen10,369.3735,3728.9619,24571036.29,8680.006607,3.507638236,,
childZCZPFODgen12,367.988,3716.5599,24654590.15,8685.854513,3.500162609,,
childSHH9I0Ogen1,361.8765,3741.9147,24754676.21,8686.844053,3.487903936,,
memberAZTERQ3gen14,375.8475,3858.7122,23918279.21,8690.560019,3.563930629,,
memberEPBIA4Qgen6,384.55,3830.8824,22195839.82,8692.98447,3.583823512,,
memberMC97Z1Cgen1,360.99,3818.7081,24964345.53,8704.592537,3.506908176,,
child5MOAC1Fgen3,378.1505,3805.1424,24806797.57,8715.724555,3.5577112,,
memberFSK00B1gen7,363.155,3782.0898,23324776.45,8722.64339,3.504554825,,
childQAR2359gen1,361.8215,3801.1293,23922808.07,8728.478394,3.505828854,,
memberLDRAA1Rgen17,377.2625,3912.8427,24985387.57,8735.863761,3.58526199,,
childR7SRDVZgen3,373.485,3762.549,24000276.7,8738.730207,3.532464276,,
member6KAXGR0gen19,374.2735,3937.977,23253292.49,8745.938284,3.583187916,,
childQ21TRPGgen0,367.2475,3868.9488,21669712.51,8759.603477,3.542862542,,
memberU9WUXODgen0,370.5755,3835.4292,23073485.33,8760.712367,3.544230689,,
member5IR2857gen4,375.8295,3889.1025,21845852.86,8762.203396,3.575488659,,
child0MNHXSEgen7,368.017,3736.6524,24580550.45,8769.493348,3.509611254,,
memberZLTGNOCgen3,377.2625,3912.8427,21265164.17,8771.599323,3.586915555,,
child9PPCBQYgen1,370.9175,3760.1568,24201934.43,8782.049263,3.525737222,,
memberGVQ0UASgen9,378.25,3932.2296,21605299.84,8788.140924,3.596082524,,
child2WIH14Pgen5,370.8085,3868.3341,21059491.15,8790.069288,3.555308493,,
childRUTV12Ogen5,372.3175,3815.7444,21905643.58,8803.35664,3.546308954,,
memberMHYC3BXgen13,383.808,3885.3882,24085493.84,8805.260022,3.601569658,,
childXB10LM6gen0,359.757,3744.9126,24878801.44,8811.589534,3.487826257,,
childUMWVFKXgen9,372.3695,3758.949,23454448.74,8812.49792,3.531384782,,
memberMCFNUAAgen5,383.3525,4028.2695,22242624.52,8825.91035,3.640112786,,
memberREY724Ggen15,370.813,3880.8342,23415554.95,8836.317484,3.560876427,,
memberE6NNH2Mgen14,384.577,4023.9594,23916001.64,8837.009013,3.643301951,,
member6BYQFHLgen8,360.99,3818.7081,23207123.82,8838.750589,3.513115974,,
memberZDAL373gen0,375.8295,3889.1025,20535163.35,8841.164883,3.579142387,,
childM1SYPYSgen5,371.773,3830.103,22152217.25,8848.806192,3.550620148,,
child6L70WRFgen12,367.5835,3748.4199,24961389.24,8862.429369,3.515761372,,
member8JOL4HKgen2,382.957,4016.988,23080171.35,8868.072255,3.63773837,,
childM0PLG0Tgen13,363.0325,3714.8445,24997056.61,8887.170161,3.493417799,,
memberLFIGISFgen6,374.2735,3937.977,24891708.88,8896.242787,3.590142847,,
childUE55VKHgen4,368.57,3847.5459,24615969.97,8899.299006,3.54764249,,
childJC4L0H4gen4,370.414,3840.7869,20959003.92,8915.807076,3.552362323,,
memberGQZBQCTgen18,370.813,3880.8342,20351355.64,8955.76742,3.566403647,,
memberDQXSZSHgen18,370.5755,3835.4292,24523026.39,8974.176055,3.554108139,,
member3WYJU8Qgen11,378.8695,3868.74,20587445.16,8998.410538,3.590422383,,
child0ZS36CUgen0,376.776,3895.1397,20049674.42,9000.817714,3.591156647,,
childYLPFT2Qgen1,369.0845,3756.6189,24078364.53,9004.67262,3.52930508,,
memberIWZB1JYgen14,360.99,3818.7081,24171199.97,9017.163841,3.521371561,,
memberQ75B5PPgen18,384.5695,4000.7169,23976467.61,9032.706949,3.645986237,,
memberRCEEL3Wgen19,378.25,3932.2296,24134841.54,9033.848489,3.607451971,,
memberF0HWEGXgen10,378.25,3932.2296,21138766.53,9042.597604,3.607856813,,
memberHOPK67Cgen10,384.5695,4000.7169,21693124.96,9045.56179,3.64658106,,
memberRVRCIKOgen16,375.8295,3889.1025,24559432.03,9046.594009,3.588648059,,
childHCOQA6Ygen1,363.4355,3736.0953,24901132.74,9054.074881,3.508212407,,
child8HEI655gen6,365.877,3736.6173,24006939.31,9056.332492,3.516141209,,
memberYQ8FRAIgen12,380.2145,3895.8975,21282581.52,9081.152394,3.605899546,,
child7N41JU8gen2,354.943,3777.3594,24890448.72,9104.292409,3.495085013,,
memberIARRF9Agen4,359.4225,3844.6254,22266541.73,9111.607525,3.527887793,,
member4AK8X4Zgen3,360.99,3818.7081,24899588.25,9114.892922,3.525893708,,
memberPR0ZQUWgen0,382.957,4016.988,20703007.48,9118.113009,3.649308325,,
memberJHMFK7Lgen3,384.5695,4000.7169,20599486.33,9124.779479,3.650246642,,
memberYYQVEAKgen11,370.813,3880.8342,24745281.65,9138.144306,3.57484264,,
memberMUPL8YLgen18,378.054,3875.427,23147198.01,9182.390957,3.598195952,,
member3FF0GQDgen14,384.5695,4000.7169,24518109.51,9200.260534,3.653739322,,
memberVDQLE3Pgen2,383.3525,4028.2695,20506197.28,9212.339539,3.657993743,,
child148TLNNgen5,369.7165,3813.9165,22440029.29,9212.523489,3.556559216,,
memberHYXVXVVgen15,384.577,4023.9594,24686515.96,9237.887906,3.661851529,,
memberA9FBPPNgen0,384.577,4023.9594,21891484.13,9250.63557,3.662441392,,
childSDEZKGZgen9,366.223,3726.0432,24755961.39,9252.023332,3.523397125,,
memberL55ZK03gen14,363.155,3782.0898,24541958.25,9253.887887,3.529136716,,
childVA4QRGLgen3,381.6795,3762.6471,24539950.04,9256.242151,3.582220173,,
memberH63OKQDgen19,360.99,3818.7081,23546985.84,9257.056623,3.532471945,,
memberENQCKQFgen5,383.808,3885.3882,22580109.46,9257.247396,3.622484141,,
member41GCCNKgen19,369.9485,3831.5385,21520038.34,9260.894124,3.564339937,,
memberYDHVSP1gen8,370.813,3880.8342,22483714.56,9261.090895,3.580531658,,
memberO0L0NXWgen1,384.577,4023.9594,21642739.7,9275.448183,3.663589528,,
childWRVSQPUgen2,370.376,3709.3806,24657257.29,9285.904125,3.53348106,,
member3XEFU37gen18,383.808,3885.3882,22919666.58,9308.603419,3.624860501,,
memberPXNZAG4gen13,375.8295,3889.1025,20827992.01,9336.923913,3.602082284,,
member1QVNUAIgen4,379.489,3930.5268,20206834.65,9339.798502,3.625042252,,
member7GZZSXWgen5,384.55,3830.8824,21681156,9349.448672,3.614199604,,
member3DM3YMTgen3,378.8695,3868.74,24166581.65,9352.658579,3.606814245,,
childGS0Q38Ugen1,365.976,3725.721,24469115.95,9374.245112,3.528187467,,
childLEPFIG5gen4,365.267,3812.1858,23489725.45,9375.023198,3.549606173,,
childUHB987Agen13,366.771,3742.7607,24253564.29,9375.71404,3.5354103,,
childD05DT79gen12,370.5735,3778.2864,22837398.59,9376.702705,3.557122026,,
childSQUB6W5gen12,370.6385,3725.8173,24829053.45,9396.61229,3.543918538,,
member6F8RAU5gen17,379.3895,3885.7554,22140618.44,9405.064565,3.615522174,,
childY44Y8D7gen10,368.017,3807.2619,22433087.27,9418.363438,3.558919336,,
member6J0ONWJgen4,383.3525,4028.2695,22364371.99,9421.985993,3.667694561,,
memberMFK80U2gen3,368.173,3897.3555,20077449.56,9438.608894,3.584951444,,
memberNRSV9O9gen7,379.489,3930.5268,22509905.8,9443.173348,3.629825641,,
member4B9CW2Hgen12,360.99,3818.7081,22947907.4,9451.705096,3.541478773,,
childK8DS35Igen0,362.158,3824.0442,22299148.85,9458.327025,3.546917389,,
memberHYMHSHLgen10,378.8695,3868.74,21864629.67,9463.609889,3.611948215,,
member422LJU2gen2,378.8695,3868.74,22693489.7,9463.931677,3.611963105,,
memberW9PDL6Rgen16,363.155,3782.0898,23902147.45,9470.62463,3.539165618,,
memberYLN7CY9gen19,378.8695,3868.74,23679388.89,9482.361157,3.612815879,,
member445S4MJgen16,384.55,3830.8824,23945599.54,9483.287304,3.620392621,,
childK5DRQM7gen7,371.658,3716.7039,24623901.03,9503.999512,3.549606418,,
memberKWUG6OYgen11,380.6625,3700.9782,20562265.26,9525.060938,3.574617488,,
memberG58GXDUgen9,363.155,3782.0898,21985432.01,9527.32371,3.541789213,,
member9M8BXB3gen12,363.155,3782.0898,21051779.54,9541.790322,3.542458616,,
childMGRIWN2gen7,360.194,3755.3589,23445127.03,9562.442657,3.526797762,,
childH2QE2F4gen15,365.776,3702.8322,24314563.41,9563.24972,3.530052963,,
childMALMDOVgen9,366.773,3724.5132,24790570.19,9568.414822,3.539349922,,
memberXQ5HLREgen8,379.3895,3885.7554,22493466.69,9574.717158,3.623372385,,
memberQLV68MRgen18,384.577,4023.9594,21334748.13,9589.547042,3.678123596,,
child7WGNTGNgen1,371.6555,3789.9936,22927059.77,9590.743943,3.573627761,,
childX5ZKF87gen11,369.574,3751.4844,23756517.17,9598.296251,3.5569113,,
member68EBZONgen12,369.9485,3831.5385,20074286.52,9598.441881,3.579959039,,
member56YSC4Cgen14,380.2145,3895.8975,22729498.89,9601.720166,3.629987401,,
member14Z8OFEgen0,379.3895,3885.7554,24571572.43,9617.521176,3.625353024,,
member5JBUIHVgen3,382.957,4016.988,21912315.34,9628.919024,3.672944481,,
member4KVJ9C7gen6,380.6625,3700.9782,24090468.49,9633.628319,3.579641148,,
member3QN0NKUgen17,370.5755,3835.4292,22331030.39,9641.932132,3.585006731,,
memberKWPA2XDgen17,379.489,3930.5268,23214318.01,9660.360895,3.639875403,,
memberW1SJ2WOgen15,377.2625,3912.8427,21947875.86,9660.842983,3.628062882,,
memberC6LWRROgen1,379.3895,3885.7554,21821154.11,9668.040769,3.627690681,,
member5QFWJOQgen3,379.489,3930.5268,24590301.29,9691.508879,3.641316691,,
childWG4KEQHgen7,366.995,3741.7707,24977936.87,9713.499044,3.551474792,,
memberEEVSGURgen7,368.173,3897.3555,23873876.57,9730.200287,3.598444041,,
memberFZWF9TIgen5,379.3895,3885.7554,20223463.34,9741.862795,3.631106594,,
memberAJVDU7Fgen12,359.4225,3844.6254,22002501.29,9756.348877,3.557721441,,
child4FFPGXBgen7,358.6155,3824.343,22911018.7,9779.464777,3.550712869,,
child4NYDIRXgen5,360.986,3776.8482,24712372.02,9782.58033,3.545344638,,
childLW7XCCPgen0,390.2415,3951.2637,22363273.89,9785.202503,3.685146314,,
childDHL7959gen4,366.113,3803.4864,21599617.07,9801.886571,3.569644114,,
childO2J2EDKgen4,378.3885,3889.9125,21067771.02,9809.879069,3.632239679,,
childXQ0777Mgen0,360.9145,3790.6929,24114315.28,9817.558624,3.550519175,,
memberGEJPGLBgen11,379.3895,3885.7554,21083171.37,9820.449008,3.634742957,,
member2561YQ2gen4,374.2735,3937.977,24801467.07,9823.661602,3.633056624,,
childWJYPFK5gen6,378.305,3855.9582,22901593.36,9823.973477,3.623356254,,
memberFEW05ZDgen9,384.5695,4000.7169,23397833.78,9833.858535,3.683057343,,
childVBLKG8Kgen5,369.6175,3857.4405,22821567.19,9854.29916,3.597830512,,
memberSK7R0RCgen5,369.9485,3831.5385,22080857.09,9868.904471,3.592473958,,
childJ9W4IKMgen9,368.941,3744.144,24003021.81,9874.180712,3.565680814,,
child58D14Q8gen3,381.3725,3842.2521,23257527,9886.122429,3.63214029,,
memberGNL7FMMgen6,383.808,3885.3882,22296440.3,9907.731875,3.652583538,,
member974JABVgen15,380.6625,3700.9782,24703527.16,9909.068674,3.592386399,,
memberK1J3KSWgen7,378.25,3932.2296,22739835.11,9921.238114,3.648513508,,
memberXGCKXOSgen18,380.6625,3700.9782,24246811.18,9921.427405,3.592958266,,
memberLJMK6LAgen8,383.808,3885.3882,21584333.36,9945.662712,3.654338684,,
memberS53HBF5gen2,363.155,3782.0898,22097804.16,9946.706636,3.561195015,,
member3CKHQYUgen17,359.4225,3844.6254,24753860.87,9950.227067,3.566692626,,
memberK4A9MHNgen13,359.4225,3844.6254,21511186.1,9958.908841,3.567094352,,
childGQMLENFgen9,363.3915,3726.612,24865477.77,9964.059116,3.547591128,,
member1NIRHMAgen16,383.3525,4028.2695,24947041.71,9991.131308,3.694030209,,
childTK6SOWTgen4,354.052,3825.4761,23327419.63,10010.62013,3.547360097,,
member3A8KMGCgen5,378.8695,3868.74,23332752.77,10037.51791,3.638504244,,
member8PJ9XN1gen6,382.957,4016.988,22576486.61,10038.50986,3.69189718,,
child8YC1JRFgen11,370.536,3727.926,24706012.52,10042.30396,3.574049545,,
member1EOPO76gen17,380.2145,3895.8975,22557592.49,10045.79771,3.650535879,,
member96PPR9Tgen5,377.033,3927.1797,24572987.3,10067.05929,3.650052771,,
memberBCCZKUPgen7,375.8295,3889.1025,22066469.35,10071.17813,3.636057897,,
child24S48Y7gen13,369.65,3754.0323,24186384.39,10088.07679,3.58050951,,
childZ03GOQZgen0,360.4255,3835.4193,24308593.06,10098.04651,3.574174166,,
child5PPC4O1gen6,372.185,3872.052,20179961.1,10104.0414,3.621455258,,
memberK07SJ22gen9,380.6625,3700.9782,24210970.25,10109.42186,3.601657197,,
memberBW00FF7gen18,378.25,3932.2296,24094713.87,10136.90677,3.658492987,,
childC0W1S2Ugen2,375.424,3723.2433,24641491.56,10146.46613,3.592969815,,
memberY0EIIQNgen6,378.054,3875.427,22763830.34,10151.12601,3.643021526,,
childW27ITSRgen7,365.111,3728.5587,24942861.47,10152.86086,3.56226918,,
memberWEHLWGSgen19,359.4225,3844.6254,24832694.43,10165.81203,3.576668233,,
childBW7ZG5Fgen5,367.7195,3780.0837,24649586.79,10169.52194,3.585318773,,
member0SNWVP4gen0,380.2145,3895.8975,22982881.09,10184.93367,3.656974016,,
memberOYYI0GLgen17,382.957,4016.988,21976391.41,10185.66286,3.698706284,,
memberKKZTD65gen14,374.2735,3937.977,21123334.29,10186.37962,3.649840412,,
childCXKVIJNgen8,357.344,3705.8895,24937103.31,10204.87413,3.534047424,,
childB1S1LTDgen4,382.6505,3750.5565,23930963.23,10219.32725,3.626537471,,
memberI1TME5Ugen13,378.054,3875.427,24305179.42,10225.00169,3.646439921,,
memberN5CSR77gen6,363.155,3782.0898,24634531.65,10239.26212,3.574732222,,
childJETYHPYgen4,370.5945,3853.8423,20631113.46,10242.91164,3.6179038,,
childA9DBY88gen7,375.967,3925.9476,20185514.53,10250.17644,3.654835538,,
memberQGE72JDgen18,378.8695,3868.74,23999228.09,10259.99185,3.648798619,,
member2NTOI64gen13,360.99,3818.7081,20300232.6,10272.47929,3.579457861,,
child8VC7A44gen9,369.1085,3762.9468,23418462.96,10311.29858,3.59156929,,
member7CFQORLgen13,379.3895,3885.7554,20151266.42,10331.54561,3.658392559,,
child3TD9KYHgen18,364.997,3720.537,24448947.38,10362.45654,3.569418248,,
memberIY87IOOgen14,380.6625,3700.9782,21831290.01,10362.59713,3.613372192,,
memberSCTSLCRgen10,369.9485,3831.5385,22818161.35,10379.78109,3.616113381,,
childMP3L4Q0gen1,356.106,3785.0103,23622238.59,10392.18053,3.560427168,,
memberDD8UAX9gen11,377.2625,3912.8427,24520678.78,10399.94608,3.662262863,,
childH4AT00Ngen18,365.081,3702.6522,24796443.36,10403.4584,3.566695468,,
childXQ824CBgen0,362.795,3813.75,21652925.11,10404.93005,3.589911743,,
memberNKT2IT6gen14,384.55,3830.8824,24867187.88,10418.86805,3.66368407,,
memberBL708AHgen18,369.9485,3831.5385,24643965.3,10421.29246,3.618034207,,
child1KSIVPZgen18,370.215,3728.9718,23808809.81,10433.17388,3.591411618,,
child7I56RGQgen6,375.758,3878.3277,21091831.83,10444.75108,3.650176416,,
memberJV39L2Hgen6,368.173,3897.3555,23437933.57,10461.03692,3.632261514,,
member0UOHF2Agen0,379.489,3930.5268,21687446.03,10464.16575,3.677069281,,
memberN88TBOKgen13,382.957,4016.988,22901481.25,10499.64456,3.713234931,,
memberKE0VJWZgen12,375.8295,3889.1025,20963841.03,10501.88015,3.655987459,,
childCJ58ZJCgen9,367.7985,3750.291,23863391.68,10508.56996,3.593119498,,
memberT9VL87Cgen14,377.2625,3912.8427,21785264.87,10517.85574,3.667718811,,
member1Q0MHUYgen15,382.957,4016.988,24132527.66,10518.15488,3.714091446,,
memberJF64YSCgen16,375.8475,3858.7122,23544476.99,10520.65181,3.648613138,,
memberKPK98ETgen11,370.5755,3835.4292,21221287.22,10523.1569,3.625783005,,
memberCUFLDGAgen11,382.957,4016.988,22241648.36,10525.04903,3.714410454,,
childM1FASRMgen10,369.0765,3736.8081,24218370.48,10573.51416,3.596463464,,
child4ZQRW21gen6,363.3065,3737.9898,24437203.63,10586.68376,3.579241213,,
childO0I3J99gen0,377.2245,3796.5087,23561384.48,10606.0784,3.639910809,,
child0CZ4114gen7,368.536,3717.8172,24250890.04,10612.13603,3.591363595,,
childLQQ19WTgen6,379.39,3858.534,23289880.43,10616.68042,3.66415383,,
childFPH4WYRgen0,361.5285,3794.094,23559242.07,10616.78775,3.590362012,,
childAIT1WLLgen12,368.8255,3740.2569,24855044.95,10618.76933,3.598709658,,
memberKM7WL43gen4,380.2145,3895.8975,22614054.19,10621.06862,3.677154972,,
memberCSTTIZXgen6,359.4225,3844.6254,24238839.05,10651.15641,3.599126221,,
memberNQJK3EEgen7,382.957,4016.988,21592716.78,10661.04617,3.720703351,,
childCN24TJOgen7,370.357,3742.029,24655540.26,10664.90286,3.606146934,,
childQAL0ADIgen3,367.384,3731.2335,24866228.27,10665.77143,3.593884826,,
memberV6PEB46gen2,369.9485,3831.5385,23719635.88,10675.71317,3.629806832,,
childLRBZDRBgen4,381.1965,3788.1531,24208526.89,10681.1919,3.653601822,,
childM4RHMLDgen4,365.921,3711.5307,24770218.08,10684.53723,3.584769257,,
member11VUGP2gen4,379.3895,3885.7554,21117549.61,10690.8274,3.675017344,,
child1GZKTPEgen5,359.7675,3707.2773,24553173.34,10707.84745,3.565325295,,
memberTWXV37Sgen5,378.25,3932.2296,24077050.47,10718.61486,3.685409943,,
childSJCR3ALgen4,372.6955,3810.2211,23134509.18,10747.13094,3.635932718,,
memberO3AFU7Dgen17,380.6625,3700.9782,24304380.88,10765.59446,3.632019795,,
member9UV8UQGgen0,383.808,3885.3882,20602551.05,10772.00251,3.692575305,,
child99I58LMgen6,372.3555,3845.3778,21799788.1,10778.75201,3.645927404,,
memberUQTTVI4gen13,378.8695,3868.74,24448951.99,10790.06548,3.673326331,,
childYJSPFJUgen9,381.354,3725.3421,24528581.16,10798.24297,3.642359965,,
memberZALB5VTgen16,378.25,3932.2296,22977472.46,10811.45474,3.689705855,,
memberZR8CIAPgen16,359.4225,3844.6254,21796156.07,10825.50402,3.607193681,,
childJ5YH3MXgen2,366.0655,3732.4953,24812272.05,10839.62311,3.598125491,,
member4JVP4HAgen10,368.173,3897.3555,21887843.22,10841.11735,3.649848699,,
memberJLRUW4Mgen14,359.4225,3844.6254,20169062.19,10901.31043,3.610701416,,
childQ19B806gen8,377.9055,3788.5437,22883053.91,10954.29404,3.65599096,,
childJB56VRAgen16,368.403,3714.2766,24266792.88,10955.71173,3.605876227,,
member73WUJWIgen1,375.8475,3858.7122,23394063.09,10960.27552,3.668955527,,
memberFOOMX9Jgen6,383.3525,4028.2695,21324110.96,10969.30061,3.739292327,,
member5BB07HDgen2,380.2145,3895.8975,21855074.73,10981.52753,3.693834226,,
child2L90QP0gen10,363.7565,3727.2627,24621889.44,10983.96048,3.596110401,,
childLA9XHXBgen9,356.116,3702.5676,24816463.53,11048.85054,3.568329223,,
member3XEHKX3gen12,370.5755,3835.4292,23327446.09,11056.40294,3.650457512,,
childY6TVFNUgen15,362.386,3726.1314,24702576.78,11084.37779,3.596135928,,
memberGJF1BR8gen8,380.6625,3700.9782,21497474.23,11145.44471,3.64959633,,
memberGXM54UAgen9,375.8475,3858.7122,23384765.36,11166.21346,3.678484744,,
memberW62X1SKgen7,377.2625,3912.8427,21974825.71,11177.66661,3.698249761,,
childLS3P96Lgen1,361.6555,3852.9603,24271931.58,11182.31414,3.633006119,,
member7FEV1UMgen9,377.033,3927.1797,23004748.98,11195.77821,3.702281163,,
memberZPR4TZTgen13,370.5755,3835.4292,20918772.45,11197.00347,3.656963418,,
memberSYDYJB7gen6,370.5755,3835.4292,20862304.96,11216.41515,3.657861641,,
childIHOHS6Ugen9,380.141,3759.3648,23563342.47,11224.25465,3.667547556,,
member5SCZJ0Lgen7,384.577,4023.9594,24282691.64,11241.26821,3.754552491,,
memberOVTG9C2gen1,368.173,3897.3555,23129906.39,11245.51977,3.668561319,,
childI1TQXOGgen16,366.078,3722.8338,23509899.35,11249.4862,3.614491571,,
memberE2PBEQMgen8,374.2735,3937.977,22196714.53,11272.36319,3.700091342,,
childO9QV7FQgen10,373.2035,3801.7215,21452245.21,11306.31584,3.661084581,,
member9ZGVTC3gen18,375.8475,3858.7122,21733480.21,11307.08018,3.685002967,,
childNNO5IMCgen6,370.6675,3858.7104,21183854.65,11339.67939,3.670212894,,
childW9FHG3Rgen0,354.802,3778.9002,24884466.24,11369.56801,3.599881624,,
childF2DY1RPgen5,357.033,3836.7405,21913127.06,11375.47039,3.622970347,,
child5W5DR63gen6,370.332,3763.7073,24528932.15,11376.91545,3.64493504,,
childX98FI25gen16,368.5165,3747.0186,24686641.92,11381.02225,3.63485523,,
member8BECKFGgen19,382.957,4016.988,22453828.42,11400.34126,3.754912216,,
childEPRFM0Tgen3,362.0785,3777.7896,24007245.68,11465.004,3.626888675,,
memberHZ97HZQgen11,383.3525,4028.2695,22955685.59,11482.28406,3.763029239,,
memberLTRRBBAgen3,370.5755,3835.4292,24647424.56,11514.38929,3.671649582,,
childBI6U01Mgen3,352.602,3862.7442,22116595.41,11530.53069,3.62330551,,
memberX37A7U1gen15,378.054,3875.427,22000084.03,11546.36384,3.707582353,,
memberDO51V8Bgen0,380.6625,3700.9782,24907046.86,11551.20879,3.668371957,,
